DateTime,Temp1,Temp2
20210108_224658,21.7,21.9
20210108_224758,21.7,21.9
20210108_224858,21.7,21.9
20210108_224959,21.7,21.9
20210108_225059,21.7,21.8
20210108_225159,21.7,21.8
20210108_225300,21.7,21.8
20210108_225400,21.7,21.8
20210108_225500,21.6,21.8
20210108_225601,21.6,21.7
20210108_225701,21.6,21.7
20210108_225801,21.6,21.7
20210108_225902,21.6,21.7
20210108_230002,21.6,21.7
20210108_230102,21.6,21.7
20210108_230203,21.6,21.7
20210108_230303,21.6,21.7
20210108_230403,21.6,21.7
20210108_230504,21.5,21.7
20210108_230604,21.5,21.7
20210108_230704,21.5,21.6
20210108_230805,21.5,21.6
20210108_230905,21.5,21.6
20210108_231005,21.5,21.6
20210108_231106,21.4,21.6
20210108_231206,21.4,21.6
20210108_231306,21.4,21.6
20210108_231407,21.4,21.6
20210108_231507,21.4,21.6
20210108_231607,21.4,21.6
20210108_231708,21.4,21.6
20210108_231808,21.4,21.5
20210108_231908,21.4,21.5
20210108_232009,21.4,21.5
20210108_232109,21.4,21.5
20210108_232209,21.4,21.5
20210108_232310,21.3,21.5
20210108_232410,21.3,21.5
20210108_232510,21.3,21.4
20210108_232611,21.3,21.4
20210108_232711,21.3,21.4
20210108_232811,21.3,21.4
20210108_232912,21.3,21.4
20210108_233012,21.3,21.4
20210108_233112,21.3,21.4
20210108_233213,21.3,21.4
20210108_233313,21.3,21.4
20210108_233413,21.3,21.4
20210108_233514,21.3,21.4
20210108_233614,21.2,21.4
20210108_233714,21.2,21.4
20210108_233815,21.2,21.3
20210108_233915,21.2,21.3
20210108_234015,21.2,21.3
20210108_234116,21.2,21.3
20210108_234216,21.2,21.3
20210108_234316,21.1,21.3
20210108_234417,21.1,21.3
20210108_234517,21.1,21.3
20210108_234618,21.1,21.3
20210108_234718,21.1,21.3
20210108_234818,21.1,21.3
20210108_234919,21.1,21.3
20210108_235019,21.1,21.3
20210108_235119,21.1,21.3
20210108_235220,21.1,21.3
20210108_235320,21.1,21.3
20210108_235420,21.1,21.3
20210108_235521,21.1,21.2
20210108_235621,21.1,21.2
20210108_235721,21.1,21.2
20210108_235822,21.1,21.2
20210108_235922,21.1,21.2
20210109_000022,21.0,21.2
20210109_000123,21.0,21.2
20210109_000223,21.0,21.1
20210109_000323,21.0,21.1
20210109_000424,21.0,21.2
20210109_000524,21.0,21.1
20210109_000624,21.0,21.1
20210109_000725,21.0,21.1
20210109_000825,21.0,21.1
20210109_000925,21.0,21.1
20210109_001026,20.9,21.1
20210109_001126,20.9,21.1
20210109_001226,20.9,21.1
20210109_001327,20.9,21.1
20210109_001427,20.9,21.1
20210109_001527,20.9,21.1
20210109_001628,20.9,21.1
20210109_001728,20.9,21.1
20210109_001828,20.9,21.1
20210109_001929,20.9,21.1
20210109_002029,20.9,21.1
20210109_002129,20.9,21.1
20210109_002230,20.9,21.1
20210109_002330,20.9,21.1
20210109_002430,20.9,21.0
20210109_002531,20.9,21.1
20210109_002631,20.9,21.0
20210109_002731,20.8,21.0
20210109_002832,20.9,21.0
20210109_002932,20.9,21.0
20210109_003032,20.9,21.0
20210109_003133,20.8,21.0
20210109_003233,20.8,21.0
20210109_003333,20.8,21.0
20210109_003434,20.8,20.9
20210109_003534,20.8,20.9
20210109_003634,20.8,20.9
20210109_003735,20.8,20.9
20210109_003835,20.8,20.9
20210109_003935,20.8,20.9
20210109_004036,20.8,20.9
20210109_004136,20.8,20.9
20210109_004236,20.8,20.9
20210109_004337,20.8,20.9
20210109_004437,20.8,20.9
20210109_004537,20.8,20.9
20210109_004638,20.8,20.9
20210109_004738,20.8,20.9
20210109_004838,20.8,20.9
20210109_004939,20.8,20.9
20210109_005039,20.8,20.9
20210109_005139,20.8,20.9
20210109_005240,20.8,20.9
20210109_005340,20.7,20.9
20210109_005440,20.7,20.9
20210109_005540,20.7,20.9
20210109_005641,20.7,20.9
20210109_005741,20.7,20.9
20210109_005841,20.7,20.8
20210109_005942,20.7,20.9
20210109_010042,20.7,20.9
20210109_010142,20.7,20.8
20210109_010243,20.7,20.8
20210109_010343,20.7,20.8
20210109_010443,20.7,20.8
20210109_010544,20.7,20.8
20210109_010644,20.6,20.8
20210109_010744,20.6,20.8
20210109_010845,20.6,20.8
20210109_010945,20.6,20.8
20210109_011045,20.6,20.8
20210109_011146,20.6,20.8
20210109_011246,20.6,20.8
20210109_011346,20.6,20.8
20210109_011447,20.6,20.8
20210109_011547,20.6,20.8
20210109_011647,20.6,20.8
20210109_011748,20.6,20.8
20210109_011848,20.6,20.8
20210109_011948,20.6,20.8
20210109_012049,20.6,20.8
20210109_012149,20.6,20.8
20210109_012249,20.6,20.8
20210109_012350,20.6,20.8
20210109_012450,20.6,20.7
20210109_012550,20.6,20.8
20210109_012651,20.6,20.7
20210109_012751,20.6,20.7
20210109_012851,20.6,20.7
20210109_012952,20.6,20.7
20210109_013052,20.6,20.8
20210109_013152,20.7,20.8
20210109_013253,20.8,20.8
20210109_013353,20.8,20.8
20210109_013453,20.9,20.8
20210109_013554,20.9,20.9
20210109_013654,20.9,20.9
20210109_013754,20.9,20.9
20210109_013855,20.9,20.9
20210109_013955,20.9,20.9
20210109_014055,21.0,20.9
20210109_014156,21.0,20.9
20210109_014256,21.0,20.9
20210109_014356,21.0,20.9
20210109_014457,21.0,20.9
20210109_014557,21.1,20.9
20210109_014657,21.1,20.9
20210109_014758,21.1,20.9
20210109_014858,21.1,20.9
20210109_014958,21.1,20.9
20210109_015059,21.1,21.0
20210109_015159,21.1,21.0
20210109_015259,21.1,21.0
20210109_015400,21.1,21.0
20210109_015500,21.1,21.0
20210109_015600,21.1,21.0
20210109_015701,21.1,21.0
20210109_015801,21.1,21.0
20210109_015901,21.1,21.0
20210109_020002,21.1,21.0
20210109_020102,21.1,21.0
20210109_020202,21.1,21.0
20210109_020303,21.1,21.0
20210109_020403,21.1,21.0
20210109_020503,21.1,21.0
20210109_020604,21.1,21.0
20210109_020704,21.1,21.0
20210109_020804,21.1,21.0
20210109_020905,21.1,21.0
20210109_021005,21.1,21.0
20210109_021105,21.1,21.0
20210109_021206,21.1,21.0
20210109_021306,21.1,21.0
20210109_021406,21.1,21.0
20210109_021507,21.1,21.0
20210109_021607,21.1,21.0
20210109_021707,21.1,21.0
20210109_021808,21.1,21.0
20210109_021908,21.1,21.0
20210109_022008,21.1,21.0
20210109_022109,21.1,20.9
20210109_022209,21.1,20.9
20210109_022309,21.1,20.9
20210109_022410,21.1,20.9
20210109_022510,21.1,20.9
20210109_022610,21.1,20.9
20210109_022711,21.1,20.9
20210109_022811,21.1,20.9
20210109_022911,21.1,20.9
20210109_023012,21.0,20.9
20210109_023112,21.1,20.9
20210109_023212,21.0,20.9
20210109_023313,21.0,20.9
20210109_023413,21.0,20.9
20210109_023513,21.0,20.9
20210109_023614,21.0,20.9
20210109_023714,21.0,20.9
20210109_023814,21.0,20.9
20210109_023915,21.0,20.9
20210109_024015,21.0,20.9
20210109_024115,21.0,20.9
20210109_024216,20.9,20.9
20210109_024316,20.9,20.9
20210109_024416,20.9,20.9
20210109_024517,20.9,20.9
20210109_024617,20.9,20.9
20210109_024717,20.9,20.9
20210109_024818,20.9,20.9
20210109_024918,20.9,20.9
20210109_025019,20.9,20.9
20210109_025119,20.9,20.9
20210109_025219,20.9,20.9
20210109_025320,20.9,20.9
20210109_025420,20.9,20.9
20210109_025520,20.9,20.9
20210109_025621,20.9,20.8
20210109_025721,20.9,20.9
20210109_025821,20.9,20.9
20210109_025922,20.9,20.8
20210109_030022,20.9,20.8
20210109_030122,20.9,20.8
20210109_030223,20.9,20.8
20210109_030323,20.8,20.8
20210109_030423,20.9,20.8
20210109_030524,20.8,20.8
20210109_030624,20.8,20.8
20210109_030724,20.8,20.8
20210109_030825,20.8,20.8
20210109_030925,20.8,20.8
20210109_031025,20.8,20.8
20210109_031125,20.8,20.8
20210109_031226,20.8,20.8
20210109_031326,20.8,20.8
20210109_031426,20.8,20.8
20210109_031527,20.8,20.8
20210109_031627,20.8,20.8
20210109_031727,20.8,20.8
20210109_031828,20.8,20.8
20210109_031928,20.8,20.8
20210109_032028,20.8,20.8
20210109_032129,20.8,20.7
20210109_032229,20.8,20.8
20210109_032329,20.7,20.8
20210109_032430,20.7,20.8
20210109_032530,20.7,20.7
20210109_032630,20.7,20.7
20210109_032731,20.7,20.7
20210109_032831,20.7,20.7
20210109_032931,20.7,20.7
20210109_033032,20.7,20.7
20210109_033132,20.7,20.7
20210109_033232,20.7,20.7
20210109_033333,20.7,20.7
20210109_033433,20.7,20.7
20210109_033533,20.6,20.7
20210109_033634,20.6,20.7
20210109_033734,20.6,20.7
20210109_033834,20.6,20.7
20210109_033935,20.6,20.6
20210109_034035,20.6,20.6
20210109_034135,20.6,20.6
20210109_034236,20.6,20.6
20210109_034336,20.6,20.6
20210109_034436,20.6,20.6
20210109_034537,20.6,20.6
20210109_034637,20.6,20.6
20210109_034737,20.6,20.6
20210109_034838,20.6,20.6
20210109_034938,20.6,20.6
20210109_035038,20.6,20.6
20210109_035139,20.6,20.6
20210109_035239,20.6,20.6
20210109_035339,20.6,20.6
20210109_035440,20.6,20.6
20210109_035540,20.5,20.6
20210109_035640,20.5,20.6
20210109_035740,20.5,20.6
20210109_035841,20.5,20.6
20210109_035941,20.5,20.6
20210109_040041,20.5,20.5
20210109_040142,20.5,20.6
20210109_040242,20.5,20.5
20210109_040342,20.5,20.5
20210109_040443,20.4,20.5
20210109_040543,20.4,20.5
20210109_040643,20.5,20.5
20210109_040744,20.4,20.5
20210109_040844,20.4,20.5
20210109_040944,20.4,20.5
20210109_041045,20.4,20.5
20210109_041145,20.4,20.5
20210109_041245,20.4,20.5
20210109_041346,20.4,20.5
20210109_041446,20.4,20.5
20210109_041546,20.4,20.5
20210109_041647,20.4,20.5
20210109_041747,20.4,20.5
20210109_041847,20.4,20.4
20210109_041948,20.4,20.4
20210109_042048,20.4,20.4
20210109_042148,20.4,20.4
20210109_042249,20.4,20.4
20210109_042349,20.4,20.4
20210109_042449,20.4,20.4
20210109_042550,20.4,20.4
20210109_042650,20.4,20.4
20210109_042750,20.3,20.4
20210109_042851,20.3,20.4
20210109_042951,20.3,20.4
20210109_043051,20.3,20.4
20210109_043152,20.3,20.4
20210109_043252,20.3,20.4
20210109_043352,20.3,20.4
20210109_043453,20.3,20.4
20210109_043553,20.3,20.4
20210109_043653,20.3,20.4
20210109_043754,20.3,20.4
20210109_043854,20.3,20.4
20210109_043954,20.3,20.4
20210109_044055,20.3,20.4
20210109_044155,20.3,20.4
20210109_044255,20.3,20.4
20210109_044356,20.3,20.4
20210109_044456,20.3,20.4
20210109_044556,20.3,20.4
20210109_044657,20.3,20.4
20210109_044757,20.3,20.4
20210109_044857,20.3,20.4
20210109_044958,20.3,20.4
20210109_045058,20.3,20.4
20210109_045158,20.3,20.4
20210109_045259,20.3,20.4
20210109_045359,20.3,20.4
20210109_045459,20.3,20.4
20210109_045600,20.3,20.3
20210109_045700,20.2,20.3
20210109_045800,20.2,20.3
20210109_045901,20.2,20.3
20210109_050001,20.2,20.3
20210109_050102,20.2,20.3
20210109_050202,20.2,20.3
20210109_050302,20.2,20.3
20210109_050403,20.2,20.3
20210109_050503,20.2,20.3
20210109_050603,20.2,20.3
20210109_050704,20.2,20.3
20210109_050804,20.2,20.3
20210109_050904,20.2,20.3
20210109_051005,20.2,20.3
20210109_051105,20.2,20.3
20210109_051205,20.2,20.3
20210109_051306,20.2,20.3
20210109_051406,20.2,20.3
20210109_051506,20.2,20.3
20210109_051607,20.1,20.3
20210109_051707,20.1,20.3
20210109_051807,20.1,20.3
20210109_051908,20.1,20.3
20210109_052008,20.1,20.3
20210109_052108,20.1,20.3
20210109_052209,20.1,20.3
20210109_052309,20.1,20.3
20210109_052409,20.1,20.3
20210109_052510,20.1,20.3
20210109_052610,20.1,20.3
20210109_052710,20.1,20.3
20210109_052811,20.1,20.3
20210109_052911,20.1,20.3
20210109_053011,20.1,20.3
20210109_053112,20.1,20.3
20210109_053212,20.1,20.3
20210109_053312,20.1,20.3
20210109_053413,20.1,20.3
20210109_053513,20.1,20.3
20210109_053613,20.1,20.3
20210109_053714,20.1,20.3
20210109_053814,20.1,20.3
20210109_053914,20.1,20.3
20210109_054015,20.1,20.3
20210109_054115,20.1,20.3
20210109_054215,20.1,20.3
20210109_054316,20.1,20.3
20210109_054416,20.1,20.3
20210109_054516,20.1,20.2
20210109_054617,20.1,20.3
20210109_054717,20.1,20.3
20210109_054817,20.1,20.2
20210109_054918,20.1,20.3
20210109_055018,20.1,20.2
20210109_055118,20.1,20.2
20210109_055219,20.1,20.2
20210109_055319,20.1,20.2
20210109_055419,20.1,20.2
20210109_055520,20.1,20.2
20210109_055620,20.1,20.2
20210109_055720,20.1,20.2
20210109_055821,20.1,20.2
20210109_055921,20.1,20.2
20210109_060021,20.1,20.2
20210109_060122,20.1,20.2
20210109_060222,20.1,20.2
20210109_060322,20.0,20.2
20210109_060423,20.0,20.2
20210109_060523,20.1,20.2
20210109_060623,20.0,20.2
20210109_060723,20.0,20.2
20210109_060824,20.0,20.2
20210109_060924,20.0,20.2
20210109_061024,20.0,20.2
20210109_061125,20.0,20.2
20210109_061225,20.0,20.2
20210109_061325,19.8,22.1
20210109_061426,19.9,27.9
20210109_061526,20.3,32.1
20210109_061626,20.6,34.4
20210109_061727,20.8,35.5
20210109_061827,21.1,35.9
20210109_061927,21.2,35.8
20210109_062028,21.4,35.6
20210109_062128,21.3,34.7
20210109_062228,21.2,33.3
20210109_062329,21.2,32.3
20210109_062429,21.3,31.6
20210109_062529,21.3,31.1
20210109_062630,21.3,30.6
20210109_062730,21.3,30.5
20210109_062830,21.3,33.1
20210109_062931,21.3,35.0
20210109_063031,21.5,35.9
20210109_063131,21.7,36.1
20210109_063232,21.8,36.1
20210109_063332,21.9,35.9
20210109_063432,22.4,36.0
20210109_063533,23.3,34.5
20210109_063633,24.3,32.8
20210109_063733,24.9,31.7
20210109_063834,25.2,30.9
20210109_063934,25.3,30.8
20210109_064034,25.6,33.5
20210109_064135,26.3,35.6
20210109_064235,27.1,36.6
20210109_064335,27.6,37.0
20210109_064436,27.8,36.9
20210109_064536,27.9,37.4
20210109_064636,27.8,38.6
20210109_064737,27.8,39.3
20210109_064837,28.3,39.4
20210109_064937,28.7,39.3
20210109_065038,28.9,38.9
20210109_065138,29.0,39.2
20210109_065238,29.4,39.4
20210109_065339,30.3,39.6
20210109_065439,31.2,39.9
20210109_065539,31.6,39.8
20210109_065640,31.7,39.5
20210109_065740,31.6,38.9
20210109_065840,31.7,37.9
20210109_065941,32.2,36.3
20210109_070041,32.4,34.9
20210109_070141,32.4,33.9
20210109_070242,32.3,33.6
20210109_070342,32.1,34.5
20210109_070442,32.1,34.2
20210109_070543,31.9,33.4
20210109_070643,31.7,32.6
20210109_070743,31.4,32.0
20210109_070844,31.1,31.6
20210109_070944,30.6,33.9
20210109_071044,30.4,36.6
20210109_071145,30.5,38.4
20210109_071245,30.5,39.2
20210109_071345,30.4,39.4
20210109_071446,30.2,39.3
20210109_071546,29.9,39.4
20210109_071646,30.1,39.3
20210109_071747,31.2,39.6
20210109_071847,32.0,39.9
20210109_071947,32.4,39.9
20210109_072048,32.5,39.6
20210109_072148,32.5,38.9
20210109_072248,32.6,39.0
20210109_072349,32.8,39.2
20210109_072449,32.8,39.1
20210109_072549,32.7,38.8
20210109_072650,32.5,38.4
20210109_072750,32.3,38.0
20210109_072850,32.1,37.6
20210109_072951,31.9,37.1
20210109_073051,31.6,36.6
20210109_073151,31.4,36.1
20210109_073252,31.3,35.7
20210109_073352,31.1,35.3
20210109_073452,30.9,34.9
20210109_073553,30.3,36.3
20210109_073653,29.8,38.3
20210109_073753,29.7,39.3
20210109_073854,29.6,39.6
20210109_073954,29.5,39.5
20210109_074054,29.4,39.3
20210109_074155,29.3,38.8
20210109_074255,29.3,38.3
20210109_074355,29.2,37.9
20210109_074456,29.1,37.4
20210109_074556,29.0,36.9
20210109_074656,28.9,36.4
20210109_074757,28.9,36.0
20210109_074857,28.8,35.6
20210109_074957,28.8,35.1
20210109_075058,28.7,34.8
20210109_075158,28.6,34.4
20210109_075258,28.6,34.0
20210109_075359,28.5,33.6
20210109_075459,28.4,33.3
20210109_075559,28.3,32.9
20210109_075700,28.3,32.6
20210109_075800,28.2,32.4
20210109_075900,28.1,32.1
20210109_080001,28.0,31.7
20210109_080101,27.9,31.5
20210109_080201,27.9,31.3
20210109_080302,27.8,31.0
20210109_080402,27.7,30.8
20210109_080502,27.6,30.5
20210109_080603,27.6,30.3
20210109_080703,27.5,30.1
20210109_080804,27.4,29.9
20210109_080904,27.3,29.7
20210109_081004,27.3,29.4
20210109_081105,27.1,29.3
20210109_081205,27.1,29.1
20210109_081305,27.0,28.9
20210109_081406,26.9,28.8
20210109_081506,26.8,28.6
20210109_081606,26.7,28.4
20210109_081707,26.7,28.3
20210109_081807,26.6,28.1
20210109_081907,26.5,27.9
20210109_082008,26.4,27.8
20210109_082108,26.4,27.7
20210109_082208,26.3,27.5
20210109_082309,26.3,27.4
20210109_082409,26.2,27.3
20210109_082509,26.1,27.1
20210109_082610,26.0,27.0
20210109_082710,25.9,26.9
20210109_082810,25.9,26.7
20210109_082910,25.8,26.7
20210109_083011,25.8,26.6
20210109_083111,25.7,26.4
20210109_083211,25.6,26.4
20210109_083312,25.6,26.3
20210109_083412,25.5,26.2
20210109_083512,25.4,26.1
20210109_083613,25.4,26.0
20210109_083713,25.3,25.9
20210109_083813,25.3,25.8
20210109_083914,25.2,25.7
20210109_084014,25.1,25.6
20210109_084114,25.1,25.6
20210109_084215,25.0,25.5
20210109_084315,24.9,25.4
20210109_084415,24.9,25.3
20210109_084516,24.8,25.3
20210109_084616,24.8,25.2
20210109_084716,24.8,25.1
20210109_084817,24.7,25.1
20210109_084917,24.6,25.0
20210109_085017,24.6,24.9
20210109_085118,24.6,24.8
20210109_085218,24.5,24.8
20210109_085318,24.4,24.8
20210109_085419,24.4,24.6
20210109_085519,24.3,24.6
20210109_085619,24.3,24.5
20210109_085720,24.2,24.5
20210109_085820,24.2,24.4
20210109_085920,24.2,24.4
20210109_090021,24.1,24.3
20210109_090121,24.1,24.2
20210109_090221,24.1,24.2
20210109_090322,24.0,24.2
20210109_090422,23.9,24.1
20210109_090522,23.9,24.1
20210109_090623,23.9,24.0
20210109_090723,23.8,24.0
20210109_090823,23.8,23.9
20210109_090923,23.8,23.9
20210109_091024,23.7,23.8
20210109_091124,23.6,23.8
20210109_091225,23.6,23.8
20210109_091325,23.6,23.7
20210109_091425,23.6,23.7
20210109_091525,23.5,23.6
20210109_091626,23.5,23.6
20210109_091726,23.4,23.6
20210109_091826,23.4,23.5
20210109_091927,23.4,23.4
20210109_092027,23.3,23.4
20210109_092127,23.3,23.4
20210109_092228,23.3,23.4
20210109_092328,23.3,23.3
20210109_092428,23.2,23.3
20210109_092529,23.2,23.3
20210109_092629,23.1,23.2
20210109_092729,23.1,23.2
20210109_092830,23.1,23.1
20210109_092930,23.1,23.1
20210109_093030,23.0,23.1
20210109_093131,23.0,23.1
20210109_093231,22.9,23.0
20210109_093331,22.9,23.0
20210109_093432,22.9,22.9
20210109_093532,22.9,22.9
20210109_093632,22.8,22.9
20210109_093733,22.8,22.9
20210109_093833,22.8,22.8
20210109_093933,22.8,22.8
20210109_094034,22.7,22.8
20210109_094134,22.7,22.8
20210109_094234,22.7,22.8
20210109_094335,22.6,22.7
20210109_094435,22.6,22.7
20210109_094535,22.6,22.6
20210109_094636,22.6,22.6
20210109_094736,22.6,22.6
20210109_094836,22.5,22.6
20210109_094937,22.5,22.6
20210109_095037,22.5,22.5
20210109_095137,22.4,22.5
20210109_095238,22.4,22.5
20210109_095338,22.4,22.4
20210109_095438,22.4,22.4
20210109_095539,22.3,22.4
20210109_095639,22.3,22.4
20210109_095739,22.3,22.4
20210109_095840,22.3,22.4
20210109_095940,22.3,22.3
20210109_100040,22.3,22.3
20210109_100141,22.2,22.3
20210109_100241,22.2,22.3
20210109_100341,22.2,22.3
20210109_100442,22.1,22.2
20210109_100542,22.1,22.2
20210109_100642,22.1,22.2
20210109_100743,22.1,22.1
20210109_100843,22.1,22.1
20210109_100943,22.1,22.1
20210109_101044,22.0,22.1
20210109_101144,22.0,22.1
20210109_101244,22.0,22.1
20210109_101345,21.9,22.1
20210109_101445,21.9,22.0
20210109_101546,21.9,22.0
20210109_101646,21.9,22.0
20210109_101746,21.9,21.9
20210109_101847,21.9,21.9
20210109_101947,21.9,21.9
20210109_102047,21.8,21.9
20210109_102148,21.8,21.9
20210109_102248,21.8,21.9
20210109_102348,21.7,21.9
20210109_102449,21.7,21.8
20210109_102549,21.7,21.8
20210109_102649,21.7,21.8
20210109_102750,21.7,21.8
20210109_102850,21.7,21.7
20210109_102950,21.7,21.7
20210109_103051,21.7,21.7
20210109_103151,21.6,21.7
20210109_103251,21.6,21.7
20210109_103352,21.2,22.1
20210109_103452,21.3,26.1
20210109_103552,21.7,30.1
20210109_103653,22.0,32.4
20210109_103753,22.2,33.6
20210109_103853,22.4,34.1
20210109_103954,22.5,34.2
20210109_104054,22.6,34.0
20210109_104154,22.7,33.8
20210109_104255,22.8,33.4
20210109_104355,22.8,33.1
20210109_104455,22.9,32.7
20210109_104556,22.9,32.3
20210109_104656,22.9,31.9
20210109_104756,22.8,31.7
20210109_104857,22.6,31.7
20210109_104957,22.6,32.5
20210109_105057,22.7,32.9
20210109_105158,22.8,32.9
20210109_105258,22.8,32.8
20210109_105358,22.9,32.6
20210109_105459,22.9,32.3
20210109_105559,22.9,32.0
20210109_105659,23.0,31.6
20210109_105800,23.0,31.4
20210109_105900,22.8,31.5
20210109_110000,22.8,31.9
20210109_110101,22.8,31.8
20210109_110201,22.8,31.6
20210109_110301,22.9,31.4
20210109_110402,22.9,31.1
20210109_110502,22.9,30.9
20210109_110602,23.0,30.6
20210109_110703,22.9,30.2
20210109_110803,22.8,30.9
20210109_110903,22.8,31.7
20210109_111004,22.9,32.1
20210109_111104,22.9,32.1
20210109_111204,23.0,31.9
20210109_111305,23.1,31.7
20210109_111405,23.1,31.4
20210109_111505,23.1,31.2
20210109_111606,23.0,30.9
20210109_111706,23.0,32.0
20210109_111806,23.2,33.3
20210109_111907,23.3,33.9
20210109_112007,23.4,34.1
20210109_112107,23.5,34.0
20210109_112207,23.6,33.8
20210109_112308,23.6,33.5
20210109_112408,23.7,33.2
20210109_112508,23.7,32.8
20210109_112609,23.5,32.5
20210109_112709,23.5,31.4
20210109_112809,23.6,30.4
20210109_112910,23.6,29.8
20210109_113010,23.6,29.4
20210109_113110,23.6,29.0
20210109_113211,23.6,28.7
20210109_113311,23.6,28.5
20210109_113411,23.6,28.3
20210109_113512,23.5,28.1
20210109_113612,23.3,29.9
20210109_113712,23.4,33.3
20210109_113813,23.6,35.4
20210109_113913,23.8,36.4
20210109_114013,23.9,36.8
20210109_114114,24.0,36.8
20210109_114214,24.1,36.6
20210109_114314,24.1,36.3
20210109_114415,24.1,35.7
20210109_114515,24.4,34.1
20210109_114615,24.7,32.7
20210109_114716,24.9,31.7
20210109_114816,24.9,31.1
20210109_114916,24.9,30.6
20210109_115017,24.9,30.3
20210109_115117,24.9,29.9
20210109_115217,24.8,30.3
20210109_115318,24.8,31.6
20210109_115418,24.8,32.3
20210109_115518,24.9,32.6
20210109_115619,24.9,32.6
20210109_115719,24.9,32.4
20210109_115819,24.9,32.2
20210109_115920,24.9,31.7
20210109_120020,25.0,31.0
20210109_120120,25.3,30.2
20210109_120221,25.4,29.6
20210109_120321,25.4,29.2
20210109_120421,25.4,28.9
20210109_120522,25.4,28.6
20210109_120622,25.4,28.4
20210109_120722,25.2,28.2
20210109_120823,25.1,30.2
20210109_120923,25.2,33.1
